item,itemLabel
http://www.wikidata.org/entity/Q21094885,undergraduate student
http://www.wikidata.org/entity/Q21097813,Paroc
http://www.wikidata.org/entity/Q21124681,blogging
http://www.wikidata.org/entity/Q21141381,decathlete
http://www.wikidata.org/entity/Q21141408,pentathlete
http://www.wikidata.org/entity/Q21169216,actress
http://www.wikidata.org/entity/Q21197924,celticist
http://www.wikidata.org/entity/Q21263917,medical student
http://www.wikidata.org/entity/Q21286455,critic of religions
http://www.wikidata.org/entity/Q21423578,Frisian handball player
http://www.wikidata.org/entity/Q21427592,Q21427592
http://www.wikidata.org/entity/Q21491495,nematologist
http://www.wikidata.org/entity/Q21512362,jihadist
http://www.wikidata.org/entity/Q21531924,ironmonger
http://www.wikidata.org/entity/Q21550382,bagpiper
http://www.wikidata.org/entity/Q21550402,biometrician
http://www.wikidata.org/entity/Q21550888,plantation owner
http://www.wikidata.org/entity/Q21573273,Q21573273
http://www.wikidata.org/entity/Q21574066,Q21574066
http://www.wikidata.org/entity/Q21578283,rowing administrator
http://www.wikidata.org/entity/Q21596860,writing master
http://www.wikidata.org/entity/Q21600439,landscape artist
http://www.wikidata.org/entity/Q21625815,melomaniac
http://www.wikidata.org/entity/Q21680663,classical composer
http://www.wikidata.org/entity/Q21694268,amateur photographer
http://www.wikidata.org/entity/Q21694753,semiologist
http://www.wikidata.org/entity/Q21772571,geometer
http://www.wikidata.org/entity/Q21855974,vibraphonist
http://www.wikidata.org/entity/Q21993562,cultural activist
http://www.wikidata.org/entity/Q22078111,cimbalom player
http://www.wikidata.org/entity/Q22082717,eugenicist
http://www.wikidata.org/entity/Q22125847,kimono dealer
http://www.wikidata.org/entity/Q22336956,humanitarian
http://www.wikidata.org/entity/Q22570303,grinder
http://www.wikidata.org/entity/Q22679434,gnostic
http://www.wikidata.org/entity/Q22681681,sugar baby
http://www.wikidata.org/entity/Q22695781,sport fisher
http://www.wikidata.org/entity/Q22808152,deserter
http://www.wikidata.org/entity/Q22810659,nightclub owner
http://www.wikidata.org/entity/Q22812879,digital artist
http://www.wikidata.org/entity/Q22812942,model railroader
http://www.wikidata.org/entity/Q22813352,traveler
http://www.wikidata.org/entity/Q22813360,cartomancer
http://www.wikidata.org/entity/Q22909888,Zasuul
http://www.wikidata.org/entity/Q22916339,summer biathlete
http://www.wikidata.org/entity/Q22962951,rapist
http://www.wikidata.org/entity/Q22976182,television journalist
http://www.wikidata.org/entity/Q23014576,confidence trickster
http://www.wikidata.org/entity/Q23038345,Wikipedian
http://www.wikidata.org/entity/Q23038382,arboriculturist
http://www.wikidata.org/entity/Q23038514,sleeper
http://www.wikidata.org/entity/Q23038546,dreamer
http://www.wikidata.org/entity/Q23038548,sleepwalker
http://www.wikidata.org/entity/Q23055218,travel guide writer
http://www.wikidata.org/entity/Q23067916,Valencian pilota player
http://www.wikidata.org/entity/Q23197257,vocal arranger
http://www.wikidata.org/entity/Q23305046,freemason
http://www.wikidata.org/entity/Q23375738,crocheter
http://www.wikidata.org/entity/Q23640580,vehicle operator
http://www.wikidata.org/entity/Q23663603,acupuncturist
http://www.wikidata.org/entity/Q23666893,taliban
http://www.wikidata.org/entity/Q23666894,dairy farmer
http://www.wikidata.org/entity/Q23670057,heretic
http://www.wikidata.org/entity/Q23670153,president of a non-profit organisation
http://www.wikidata.org/entity/Q23760244,philosopher of law
http://www.wikidata.org/entity/Q23770318,otologist
http://www.wikidata.org/entity/Q23770547,serologist
http://www.wikidata.org/entity/Q23809272,Q23809272
http://www.wikidata.org/entity/Q23835475,assistant
http://www.wikidata.org/entity/Q23906216,looter
http://www.wikidata.org/entity/Q23924989,distiller
http://www.wikidata.org/entity/Q23924991,café owner
http://www.wikidata.org/entity/Q23957324,llullist
http://www.wikidata.org/entity/Q24007814,vacationer
http://www.wikidata.org/entity/Q24033993,karate coach
http://www.wikidata.org/entity/Q24040377,echinodermologist
http://www.wikidata.org/entity/Q24049451,chronologist
http://www.wikidata.org/entity/Q24056480,porcelain painter
http://www.wikidata.org/entity/Q24114117,gambler
http://www.wikidata.org/entity/Q24236999,virtual idol
http://www.wikidata.org/entity/Q24238692,croquet player
http://www.wikidata.org/entity/Q24255599,Q24255599
http://www.wikidata.org/entity/Q24255611,Q24255611
http://www.wikidata.org/entity/Q24256017,chairman of the Social Democratic Party
http://www.wikidata.org/entity/Q24259627,motorcycle trials rider
http://www.wikidata.org/entity/Q24259640,underwater fisherman
http://www.wikidata.org/entity/Q24262584,Bible translator
http://www.wikidata.org/entity/Q24266767,newspaper proprietor
http://www.wikidata.org/entity/Q24293741,anarcho-syndicalist
http://www.wikidata.org/entity/Q24387326,mythographer
http://www.wikidata.org/entity/Q24574678,cornetist
http://www.wikidata.org/entity/Q24698392,antiimperialist
http://www.wikidata.org/entity/Q24702769,radio journalist
http://www.wikidata.org/entity/Q24716636,volunteer
http://www.wikidata.org/entity/Q24729786,publican
http://www.wikidata.org/entity/Q24797688,show jumper
http://www.wikidata.org/entity/Q24841693,laobao
http://www.wikidata.org/entity/Q24841721,classical singer
http://www.wikidata.org/entity/Q24841755,wuzuo
http://www.wikidata.org/entity/Q24841818,eunuch official
http://www.wikidata.org/entity/Q24871167,scullery maid
http://www.wikidata.org/entity/Q24885626,thinker
http://www.wikidata.org/entity/Q24885890,Childcare Worker
http://www.wikidata.org/entity/Q24898269,forestry consultant
http://www.wikidata.org/entity/Q24936486,President of the Policy and Resources Committee of Guernsey
http://www.wikidata.org/entity/Q24938922,scafista
http://www.wikidata.org/entity/Q24961653,cancionista
http://www.wikidata.org/entity/Q24962806,mob enforcer
http://www.wikidata.org/entity/Q25039522,pipelayer
http://www.wikidata.org/entity/Q25190800,Chinese opera actor
http://www.wikidata.org/entity/Q25203010,registrar
http://www.wikidata.org/entity/Q25326636,cat behaviorist
http://www.wikidata.org/entity/Q25394292,Q25394292
http://www.wikidata.org/entity/Q25424554,wooden boat builder
http://www.wikidata.org/entity/Q25493168,crossword compiler
http://www.wikidata.org/entity/Q25553087,bomber
http://www.wikidata.org/entity/Q25553823,suicide bomber
http://www.wikidata.org/entity/Q25583311,Q25583311
http://www.wikidata.org/entity/Q25616474,woodwind instrument player
http://www.wikidata.org/entity/Q25626431,grinder
http://www.wikidata.org/entity/Q25829748,brass player
http://www.wikidata.org/entity/Q25866077,skeleton trainer
http://www.wikidata.org/entity/Q25893271,clandestine agent
http://www.wikidata.org/entity/Q26203955,Q26203955
http://www.wikidata.org/entity/Q26233653,marxist
http://www.wikidata.org/entity/Q26237228,epigrammatist
http://www.wikidata.org/entity/Q26248338,dutarist
http://www.wikidata.org/entity/Q26267537,serial rapist
http://www.wikidata.org/entity/Q26270618,rowing figure
http://www.wikidata.org/entity/Q26271684,Generalstaatsanwalt
http://www.wikidata.org/entity/Q26326102,Swiss wrestler
http://www.wikidata.org/entity/Q26481809,sports executive
http://www.wikidata.org/entity/Q26709099,speed skating trainer
http://www.wikidata.org/entity/Q26804623,charity administrator
http://www.wikidata.org/entity/Q26832546,medical administrator
http://www.wikidata.org/entity/Q26837361,sports team owner
http://www.wikidata.org/entity/Q26876987,carom billiards player
http://www.wikidata.org/entity/Q26899865,reader
http://www.wikidata.org/entity/Q26936818,spongiologist
http://www.wikidata.org/entity/Q27044075,bretteur
http://www.wikidata.org/entity/Q27057193,roofing contractor
http://www.wikidata.org/entity/Q27057352,co-producer
http://www.wikidata.org/entity/Q27096547,Firzogerin
http://www.wikidata.org/entity/Q27105472,mover
http://www.wikidata.org/entity/Q27148032,sound recordist
http://www.wikidata.org/entity/Q27431213,cookbook author
http://www.wikidata.org/entity/Q27431227,figure of scandal
http://www.wikidata.org/entity/Q27431229,inebriate
http://www.wikidata.org/entity/Q27496075,Idist
http://www.wikidata.org/entity/Q27497422,helminthologist
http://www.wikidata.org/entity/Q27522900,vegan
http://www.wikidata.org/entity/Q27532437,suffragist
http://www.wikidata.org/entity/Q27532776,rowing umpire
http://www.wikidata.org/entity/Q27548835,azatamartik
http://www.wikidata.org/entity/Q27621374,bear hunter
http://www.wikidata.org/entity/Q27645484,cirripedologist
http://www.wikidata.org/entity/Q27645949,paleoentomologist
http://www.wikidata.org/entity/Q27658988,reality television participant
http://www.wikidata.org/entity/Q27806080,union secretary
http://www.wikidata.org/entity/Q27890965,paleoartist
http://www.wikidata.org/entity/Q27908028,opera administrator
http://www.wikidata.org/entity/Q27919609,cosmographer
http://www.wikidata.org/entity/Q27924982,myriapodologist
http://www.wikidata.org/entity/Q27926658,trip advisor
http://www.wikidata.org/entity/Q27929486,tardigradologist
http://www.wikidata.org/entity/Q27943370,fashion person
http://www.wikidata.org/entity/Q27949260,forest worker
http://www.wikidata.org/entity/Q27978310,Radio people
http://www.wikidata.org/entity/Q27978698,wrestler
http://www.wikidata.org/entity/Q28001428,falconer
http://www.wikidata.org/entity/Q28001538,Mormon missionary diarist
http://www.wikidata.org/entity/Q28008159,fashion blogger
http://www.wikidata.org/entity/Q28050438,broadcasting executive
http://www.wikidata.org/entity/Q28054726,theatre administrator
http://www.wikidata.org/entity/Q28114443,Q28114443
http://www.wikidata.org/entity/Q28134462,transgender sex workers
http://www.wikidata.org/entity/Q28148336,Q28148336
http://www.wikidata.org/entity/Q28164897,jujutsuka
http://www.wikidata.org/entity/Q28195050,Hovjägmästare
http://www.wikidata.org/entity/Q28255863,textologist
http://www.wikidata.org/entity/Q28455223,credit analyst
http://www.wikidata.org/entity/Q28464438,Q28464438
http://www.wikidata.org/entity/Q28466165,whaler
http://www.wikidata.org/entity/Q28495878,Q28495878
http://www.wikidata.org/entity/Q28503751,speaker
http://www.wikidata.org/entity/Q28530471,Q28530471
http://www.wikidata.org/entity/Q28532974,community organizer
http://www.wikidata.org/entity/Q28659570,Q28659570
http://www.wikidata.org/entity/Q28665858,cantor
http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q28709693,Iliad's translator
http://www.wikidata.org/entity/Q28709706,Odyssey's translator
http://www.wikidata.org/entity/Q28721657,Q28721657
http://www.wikidata.org/entity/Q28776412,book collector
http://www.wikidata.org/entity/Q28789517,concentration camp guard
http://www.wikidata.org/entity/Q28790169,unemployed
http://www.wikidata.org/entity/Q28811600,timekeeper
http://www.wikidata.org/entity/Q28812100,shark spotter
http://www.wikidata.org/entity/Q28836794,wheelchair curler
http://www.wikidata.org/entity/Q28837146,necromancer
http://www.wikidata.org/entity/Q28919899,Q28919899
http://www.wikidata.org/entity/Q28933489,lathe operator
http://www.wikidata.org/entity/Q28948007,Q28948007
http://www.wikidata.org/entity/Q28949575,fashion show producer
http://www.wikidata.org/entity/Q28949582,Q28949582
http://www.wikidata.org/entity/Q28950950,Q28950950
http://www.wikidata.org/entity/Q28966333,needleworker
http://www.wikidata.org/entity/Q28971990,Q28971990
http://www.wikidata.org/entity/Q28972711,Q28972711
http://www.wikidata.org/entity/Q29017403,rock musician
http://www.wikidata.org/entity/Q29026159,silk manufacturer
http://www.wikidata.org/entity/Q29038436,law theorist
http://www.wikidata.org/entity/Q29448653,accompanist
http://www.wikidata.org/entity/Q29466935,disc golfer
http://www.wikidata.org/entity/Q29474051,key costumer
http://www.wikidata.org/entity/Q29775509,costume coordinator
http://www.wikidata.org/entity/Q29840095,capoeira practitioner
http://www.wikidata.org/entity/Q29866404,Q29866404
http://www.wikidata.org/entity/Q29881694,alternative therapist
http://www.wikidata.org/entity/Q29887242,anti-vaccine activist
http://www.wikidata.org/entity/Q29933786,operator
http://www.wikidata.org/entity/Q29956970,discoverer of asteroids
http://www.wikidata.org/entity/Q30060441,clairvoyant
http://www.wikidata.org/entity/Q30061109,ambassador of Afghanistan
http://www.wikidata.org/entity/Q30093123,investigator
http://www.wikidata.org/entity/Q30134437,mechanical automaton engineer
http://www.wikidata.org/entity/Q30175498,Q30175498
http://www.wikidata.org/entity/Q30176225,correspondence chess player
http://www.wikidata.org/entity/Q30242234,freedom fighter
http://www.wikidata.org/entity/Q30315732,nurse attorney
http://www.wikidata.org/entity/Q30595452,Kathanar
http://www.wikidata.org/entity/Q30601866,dishwasher
http://www.wikidata.org/entity/Q30899033,Q30899033
http://www.wikidata.org/entity/Q30904452,huachicolero
http://www.wikidata.org/entity/Q30943148,key opinion leader
http://www.wikidata.org/entity/Q31080335,foreign fighter
http://www.wikidata.org/entity/Q31887345,Statsepidemiolog
http://www.wikidata.org/entity/Q32518759,ethnobotanist
http://www.wikidata.org/entity/Q32860750,tachygraph
http://www.wikidata.org/entity/Q32945212,cuplé singer
http://www.wikidata.org/entity/Q32947888,bank manager
http://www.wikidata.org/entity/Q32999759,euphonium player
http://www.wikidata.org/entity/Q33112393,motorist
http://www.wikidata.org/entity/Q33176607,Seraphic Doctors
http://www.wikidata.org/entity/Q33187201,streaker
http://www.wikidata.org/entity/Q33483062,cinephile
http://www.wikidata.org/entity/Q34463094,organic chemist
http://www.wikidata.org/entity/Q34757756,spotter
http://www.wikidata.org/entity/Q34965386,malware researcher
http://www.wikidata.org/entity/Q34966237,IT security expert
http://www.wikidata.org/entity/Q37311684,book historian
http://www.wikidata.org/entity/Q37735885,Q37735885
http://www.wikidata.org/entity/Q38094429,Q38094429
http://www.wikidata.org/entity/Q38126150,housewife
http://www.wikidata.org/entity/Q38239859,army officer
http://www.wikidata.org/entity/Q38244804,Q38244804
http://www.wikidata.org/entity/Q38367671,Q38367671
http://www.wikidata.org/entity/Q38687772,annelidologist
http://www.wikidata.org/entity/Q38704413,Q38704413
http://www.wikidata.org/entity/Q38743359,ceroplastician
http://www.wikidata.org/entity/Q39295553,copepodologist
http://www.wikidata.org/entity/Q39372574,protistologist
http://www.wikidata.org/entity/Q39384683,Q39384683
http://www.wikidata.org/entity/Q39513468,Q39513468
http://www.wikidata.org/entity/Q40155085,census taker
http://www.wikidata.org/entity/Q40318865,pigeon fancier
http://www.wikidata.org/entity/Q40421764,United Nations official
http://www.wikidata.org/entity/Q40468055,labor historian
http://www.wikidata.org/entity/Q40749908,bronze sculptor
http://www.wikidata.org/entity/Q40871491,hapkido practitioner
http://www.wikidata.org/entity/Q40881196,printer-bookseller
http://www.wikidata.org/entity/Q41078682,belletrist
http://www.wikidata.org/entity/Q41311803,blood donor
http://www.wikidata.org/entity/Q41322966,iconographer
http://www.wikidata.org/entity/Q41493761,oligochaetologist
http://www.wikidata.org/entity/Q41496390,Klingonist
http://www.wikidata.org/entity/Q41546637,Wikimedian
http://www.wikidata.org/entity/Q41593843,quizzer
http://www.wikidata.org/entity/Q41685600,Viner
http://www.wikidata.org/entity/Q41799705,morphologist
http://www.wikidata.org/entity/Q41898139,slackliner
http://www.wikidata.org/entity/Q42182030,Holocaust denier
http://www.wikidata.org/entity/Q42303786,blues musician
http://www.wikidata.org/entity/Q42303796,boogie-woogie musician
